"wild.west.sample.freq" "wild.east.sample.freq" "wild.center.sample.freq"
"chr4_31841514" 0.25 0.166666666666667 0
"chr4_3194882" 0 0 0
"chr4_31957601" 0 0 0
"chr4_31996409" 0 0 0
"chr4_32076084" 0 0 0
"chr4_32218837" 0.25 0.166666666666667 0.0909090909090909
"chr4_32281818" 0.333333333333333 0 0.142857142857143
"chr4_32365467" 0 0 0.222222222222222
"chr4_32555062" 0 0 0
"chr4_32650560" 0 0 0
"chr4_32850895" 0 0 0
"chr4_32907657" 0.5 0 0
"chr4_33258869" 0 0 0
"chr4_33324586" 0 0 0.111111111111111
"chr4_33410632" 0 0 0
"chr4_33535448" 0 0 0
"chr4_33536901" 0 0 0
"chr4_33650978" 0 0 0.111111111111111
"chr4_33705731" 0.2 0 0
"chr4_33715819" 0.25 0 0.142857142857143
"chr4_33823569" 0.166666666666667 0 0.111111111111111
"chr4_33827829" 0 0 0
"chr4_34174590" 0 0 0
"chr4_34220482" 0 0 0
"chr4_34905948" 0 0 0.142857142857143
"chr4_35095980" 0 0 0
"chr4_351484" 0 0 0
"chr4_35305729" 0 0 0
"chr4_35341638" 0 0 0
"chr4_35938952" 0 0 0
"chr4_35962132" 0.5 0 0
"chr4_35964240" 0.333333333333333 0.5 0.181818181818182
"chr4_36160932" 0 0 0
"chr4_36278737" 0 0 0.125
"chr4_36321048" 0 0 0
"chr4_36361321" 0.25 0 0
"chr4_36416163" 0 0 0
"chr4_36626096" 0.166666666666667 0 0.1
"chr4_36798995" 0 0 0.444444444444444
"chr4_36843425" 0.428571428571429 0.2 0.444444444444444
"chr4_36854486" 0 0 0.111111111111111
"chr4_37869176" 0 0 0
"chr4_37896912" 0.25 0 0.0833333333333333
"chr4_37929784" 0 0 0.5
"chr4_38060390" 0 0 0
"chr4_38231954" 0 0 0
"chr4_38301165" 0 0 0
"chr4_38308471" 0 0 0
"chr4_38377332" 0 0 0.428571428571429
"chr4_38380427" 0 0 0
"chr4_38402150" 0 0 0
"chr4_38460815" 0.285714285714286 0.25 0.25
"chr4_38613306" 0 0 0
"chr4_38909261" 0.142857142857143 0 0
"chr4_38965868" 0 0 0
"chr4_38986430" 0 0.25 0
"chr4_39145348" 0 0 0
"chr4_39154540" 0 0 0.181818181818182
"chr4_3970761" 0 0 0
"chr4_39862838" 0 0 0
"chr4_39880947" 0.25 0 0.111111111111111
"chr4_39938563" 0 0 0
"chr4_40122696" 0 0 0.375
"chr4_40456938" 0 0 0
"chr4_40567662" 0 0 0
"chr4_40624557" 0 0 0
"chr4_40631011" 0 0.166666666666667 0.1
"chr4_41066517" 0 0 0
"chr4_41414924" 0 0 0
"chr4_41544186" 0 0 0
"chr4_41781438" 0.166666666666667 0 0
"chr4_42117081" 0 0 0
"chr4_42217127" 0 0 0
"chr4_42293266" 0 0 0
"chr4_42367625" 0.2 0 0.111111111111111
"chr4_42387485" 0 0 0
"chr4_42392171" 0 0 0
"chr4_42550167" 0.166666666666667 0 0.1
"chr4_42557943" 0 0 0
"chr4_42884615" 0.166666666666667 0.5 0.5
"chr4_42927509" 0 0 0.0909090909090909
"chr4_43025389" 0 0 0.2
"chr4_43132930" 0 0 0.363636363636364
"chr4_43412387" 0 0 0
"chr4_4346024" 0 0.25 0
"chr4_43586796" 0 0 0.125
"chr4_43592213" 0.142857142857143 0.166666666666667 0
"chr4_43776971" 0.285714285714286 0 0
"chr4_438073" 0.333333333333333 0 0.0909090909090909
"chr4_43831021" 0 0 0
"chr4_44053262" 0 0.333333333333333 0.2
"chr4_44302208" 0.166666666666667 0 0.0909090909090909
"chr4_44342202" 0.4 0 0
"chr4_44351400" 0.4 0 0.111111111111111
"chr4_44413492" 0.5 0 0.4
"chr4_44528034" 0 0 0
"chr4_44584096" 0 0 0
"chr4_44665072" 0 0 0
"chr4_44929287" 0 0 0
"chr4_44932661" 0 0 0
"chr4_44962271" 0.166666666666667 0 0
"chr4_44966369" 0.285714285714286 0.333333333333333 0.333333333333333
"chr4_45052346" 0.25 0 0.333333333333333
"chr4_45248166" 0 0 0
"chr4_45361400" 0 0 0
"chr4_45523222" 0 0 0
"chr4_45755517" 0 0.2 0.285714285714286
"chr4_45759107" 0.166666666666667 0 0
"chr4_4593569" 0 0 0.0833333333333333
"chr4_45941081" 0 0 0
"chr4_45942463" 0.166666666666667 0 0.444444444444444
"chr4_45991016" 0.142857142857143 0 0.166666666666667
"chr4_45996585" 0 0.5 0
"chr4_46226540" 0 0 0
"chr4_4627426" 0 0.5 0.25
"chr4_46654108" 0 0.2 0
"chr4_46717765" 0 0.5 0
"chr4_46730441" 0 0 0
"chr4_46871466" 0 0 0
"chr4_46986242" 0.166666666666667 0.166666666666667 0.333333333333333
"chr4_47070580" 0 0 0
"chr4_47135467" 0.166666666666667 0 0.111111111111111
"chr4_47344427" 0.285714285714286 0 0
"chr4_47376607" 0 0 0
"chr4_4747776" 0 0 0
"chr4_47580190" 0 0 0
"chr4_47682267" 0 0 0.25
"chr4_48037694" 0 0.25 0.3
"chr4_48110016" 0 0 0
"chr4_48159163" 0 0 0
"chr4_48236957" 0 0.2 0.444444444444444
"chr4_48765370" 0 0 0
"chr4_48867441" 0 0 0.181818181818182
"chr4_48870826" 0 0.2 0.2
"chr4_49558860" 0 0 0
"chr4_49559784" 0.25 0 0.4
"chr4_49764958" 0.2 0.166666666666667 0.2
"chr4_49846682" 0 0 0.1
"chr4_50153633" 0 0 0
"chr4_50795828" 0 0 0.1
"chr4_5143929" 0 0 0
"chr4_51508409" 0 0.166666666666667 0.142857142857143
"chr4_5151608" 0.333333333333333 0 0.333333333333333
"chr4_51610822" 0.5 0 0.125
"chr4_5182523" 0 0 0.125
"chr4_52512314" 0 0 0
"chr4_52607282" 0 0 0
"chr4_52686178" 0 0 0
"chr4_52711773" 0 0.2 0
"chr4_52796440" 0 0 0
"chr4_52802122" 0 0 0
"chr4_52835409" 0 0 0
"chr4_53016308" 0 0 0
"chr4_53048176" 0 0 0
"chr4_53130618" 0 0 0.25
"chr4_53145041" 0.25 0 0
"chr4_53176497" 0 0.333333333333333 0
"chr4_53189556" 0.142857142857143 0 0
"chr4_53213543" 0.285714285714286 0 0.111111111111111
"chr4_53226091" 0.5 0 0.4
"chr4_53381515" 0 0 0
"chr4_53485212" 0 0.25 0
"chr4_53491073" 0.285714285714286 0.4 0.444444444444444
"chr4_53731187" 0 0.4 0
"chr4_53735870" 0 0.25 0.1
"chr4_53765318" 0 0.333333333333333 0.428571428571429
"chr4_53928028" 0 0 0
"chr4_53967126" 0.4 0 0.25
"chr4_5400020" 0.5 0 0.272727272727273
"chr4_54331701" 0 0 0
"chr4_54444808" 0 0 0
"chr4_54784535" 0 0 0
"chr4_54823810" 0 0.333333333333333 0.111111111111111
"chr4_54832084" 0 0.333333333333333 0.1
"chr4_5483312" 0.5 0.4 0.285714285714286
"chr4_54882775" 0 0 0
"chr4_54952054" 0.4 0.5 0
"chr4_55055653" 0 0 0
"chr4_55077392" 0 0 0
"chr4_55133365" 0.333333333333333 0 0.2
"chr4_55176672" 0 0 0
"chr4_55184340" 0.5 0 0
"chr4_55189918" 0 0 0
"chr4_55291241" 0.333333333333333 0 0
"chr4_55498064" 0 0 0
"chr4_55500774" 0.333333333333333 0.333333333333333 0.181818181818182
"chr4_55735023" 0 0 0
"chr4_55949509" 0.285714285714286 0.166666666666667 0.272727272727273
"chr4_55967679" 0 0 0
"chr4_56076627" 0 0 0
"chr4_56090072" 0 0 0.363636363636364
"chr4_56101540" 0.333333333333333 0 0.454545454545455
"chr4_56255948" 0 0 0
"chr4_56586417" 0 0 0.0909090909090909
"chr4_56661276" 0 0.2 0.0909090909090909
"chr4_56676436" 0.4 0.166666666666667 0.3
"chr4_57144542" 0.2 0 0
"chr4_57230870" 0 0 0
"chr4_57320920" 0.428571428571429 0 0.333333333333333
"chr4_57783163" 0 0.333333333333333 0.0909090909090909
"chr4_57847631" 0 0 0
"chr4_57916428" 0 0 0
"chr4_57998770" 0 0 0.1
"chr4_58055807" 0.166666666666667 0 0
"chr4_58141296" 0 0 0
"chr4_58242723" 0.5 0 0
"chr4_58284230" 0.333333333333333 0.5 0.4
"chr4_58298672" 0 0 0.0833333333333333
"chr4_58591099" 0 0 0
"chr4_58796154" 0 0 0
"chr4_58814732" 0.25 0.2 0.142857142857143
"chr4_58917484" 0.285714285714286 0 0
"chr4_59281936" 0 0 0
"chr4_59293667" 0 0 0
"chr4_59585553" 0 0 0.5
"chr4_59625118" 0 0 0
"chr4_59628140" 0.285714285714286 0 0.25
"chr4_59658565" 0.142857142857143 0.166666666666667 0
"chr4_59805547" 0 0 0
"chr4_59815760" 0.285714285714286 0 0
"chr4_60444578" 0 0 0.222222222222222
"chr4_60551575" 0 0 0.5
"chr4_60653844" 0 0 0
"chr4_6065543" 0 0 0
"chr4_60741875" 0.25 0 0.1
"chr4_60768595" 0.166666666666667 0 0.166666666666667
"chr4_61370099" 0 0.333333333333333 0
"chr4_61575254" 0 0 0
"chr4_61698140" 0 0.25 0
"chr4_61756604" 0 0 0.2
"chr4_61789811" 0 0 0.111111111111111
"chr4_61890703" 0.4 0.5 0
"chr4_61975335" 0.142857142857143 0 0
"chr4_61983509" 0 0 0
"chr4_62050774" 0 0 0
"chr4_62352030" 0 0 0
"chr4_62963677" 0 0 0
"chr4_62964997" 0.285714285714286 0 0.3
"chr4_62972341" 0 0 0
"chr4_62996718" 0 0 0
"chr4_63194302" 0 0 0.166666666666667
"chr4_63206265" 0 0 0
"chr4_63261659" 0 0 0
"chr4_63400557" 0 0 0
"chr4_63476464" 0 0 0
"chr4_64414611" 0 0 0
"chr4_64464055" 0 0 0.181818181818182
"chr4_6465093" 0 0 0
"chr4_64920842" 0 0 0
"chr4_64970504" 0 0 0.166666666666667
"chr4_64985457" 0 0 0
"chr4_65276558" 0 0 0.333333333333333
"chr4_65281545" 0 0 0
"chr4_65305336" 0 0 0
"chr4_65307493" 0.2 0 0.166666666666667
"chr4_65330016" 0 0 0
"chr4_65521425" 0 0 0
"chr4_65575622" 0 0 0
"chr4_65619794" 0 0 0
"chr4_6581364" 0 0 0.0833333333333333
"chr4_658925" 0 0 0
"chr4_65908346" 0.285714285714286 0 0.3
"chr4_66294087" 0 0 0
"chr4_66345150" 0 0 0
"chr4_66570471" 0 0 0
"chr4_66810037" 0.5 0 0.142857142857143
"chr4_67393468" 0 0 0
"chr4_67395256" 0 0 0
"chr4_67420668" 0 0 0
"chr4_67876896" 0 0 0
"chr4_6807705" 0.4 0 0
"chr4_68646356" 0.428571428571429 0 0
"chr4_69589871" 0 0 0
"chr4_69627800" 0 0 0.2
"chr4_69679614" 0 0 0
"chr4_6982499" 0 0 0
"chr4_70014947" 0.4 0.5 0.2
"chr4_70022553" 0 0 0
"chr4_70135153" 0 0 0
"chr4_70278177" 0 0 0
"chr4_70328446" 0.285714285714286 0 0
"chr4_70411653" 0 0 0
"chr4_70584420" 0.166666666666667 0 0
"chr4_70657553" 0 0 0.363636363636364
"chr4_71140803" 0.166666666666667 0 0.0833333333333333
"chr4_71184244" 0 0 0.2
"chr4_71256465" 0 0.2 0.375
"chr4_71321310" 0 0 0
"chr4_71363194" 0 0 0.111111111111111
"chr4_71463267" 0.2 0 0
"chr4_71537450" 0 0 0
"chr4_71818780" 0 0 0
"chr4_71909527" 0 0 0
"chr4_71921405" 0 0.166666666666667 0.333333333333333
"chr4_7203492" 0.5 0 0.285714285714286
"chr4_72077969" 0 0 0
"chr4_7208211" 0 0 0
"chr4_72173272" 0 0 0
"chr4_72264358" 0 0 0
"chr4_72387633" 0.2 0 0
"chr4_72651318" 0 0 0.166666666666667
"chr4_72653932" 0.25 0 0.4
"chr4_72789120" 0 0 0
"chr4_72811415" 0 0 0.181818181818182
"chr4_72873308" 0.166666666666667 0 0
"chr4_72888003" 0 0 0
"chr4_72936017" 0 0 0.111111111111111
"chr4_7338634" 0.285714285714286 0 0
"chr4_7365362" 0 0.333333333333333 0.444444444444444
"chr4_73846032" 0 0 0
"chr4_7395347" 0 0 0
"chr4_74280803" 0 0 0
"chr4_75261543" 0 0 0
"chr4_75327389" 0 0 0
"chr4_75362052" 0 0 0.142857142857143
"chr4_75539077" 0 0 0.333333333333333
"chr4_75569497" 0.285714285714286 0 0
"chr4_75691504" 0 0 0
"chr4_75872581" 0.166666666666667 0.333333333333333 0
"chr4_76073265" 0 0.5 0.375
"chr4_76324556" 0 0.2 0
"chr4_76396453" 0 0 0
"chr4_76461367" 0 0 0.111111111111111
"chr4_76613519" 0 0 0
"chr4_76748909" 0.166666666666667 0 0
"chr4_77106712" 0 0.25 0.285714285714286
"chr4_77463970" 0 0 0
"chr4_77533996" 0 0 0
"chr4_77563889" 0 0 0
"chr4_77858459" 0 0 0.4
"chr4_77959208" 0 0 0
"chr4_78269268" 0 0 0
"chr4_78271787" 0 0 0
"chr4_78287167" 0 0 0
"chr4_78626419" 0 0 0.4
"chr4_78630859" 0 0 0.4
"chr4_78671289" 0 0 0
"chr4_79051404" 0 0 0
"chr4_79066654" 0 0 0
"chr4_79195376" 0 0 0.375
"chr4_79308280" 0 0 0
"chr4_79475563" 0.142857142857143 0 0
"chr4_79782064" 0 0 0
"chr4_79970591" 0.2 0 0.25
"chr4_80196239" 0 0 0.111111111111111
"chr4_80247314" 0.166666666666667 0 0.111111111111111
"chr4_80357933" 0 0 0
"chr4_80701858" 0.285714285714286 0 0.181818181818182
"chr4_8071368" 0 0 0
"chr4_80864142" 0 0 0
"chr4_80873861" 0.166666666666667 0 0
"chr4_80903869" 0.5 0 0.166666666666667
"chr4_80908269" 0 0 0
"chr4_80972130" 0.5 0 0.363636363636364
"chr4_80983660" 0 0 0
"chr4_81008420" 0 0 0
"chr4_81248978" 0 0.2 0
"chr4_81609102" 0 0 0
"chr4_81718991" 0 0 0
"chr4_81725329" 0.333333333333333 0.2 0.333333333333333
"chr4_81994726" 0.5 0 0.375
"chr4_82007789" 0.166666666666667 0.5 0.125
"chr4_82677202" 0 0 0
"chr4_82750065" 0 0 0
"chr4_83022359" 0 0.2 0
"chr4_83451971" 0.166666666666667 0 0
"chr4_83576822" 0.166666666666667 0 0
"chr4_84251487" 0.5 0 0.25
"chr4_84386948" 0 0 0
"chr4_84464775" 0 0 0.142857142857143
"chr4_84559070" 0 0 0
"chr4_84631900" 0 0 0
"chr4_84691140" 0 0 0
"chr4_84695357" 0 0 0.0909090909090909
"chr4_84737707" 0 0.25 0.444444444444444
"chr4_84775789" 0.333333333333333 0 0.0833333333333333
"chr4_84887486" 0 0 0.111111111111111
"chr4_84955428" 0.333333333333333 0 0
"chr4_85113689" 0 0 0
"chr4_85264728" 0 0 0.142857142857143
"chr4_85279362" 0.5 0 0
"chr4_85500376" 0.5 0 0.25
"chr4_85704591" 0 0 0.4
"chr4_85742310" 0 0 0
"chr4_85805077" 0 0.2 0.25
"chr4_85811734" 0 0 0
"chr4_86018497" 0 0 0
"chr4_86100137" 0 0 0.0909090909090909
"chr4_86101745" 0 0 0.0909090909090909
"chr4_86196248" 0 0 0
"chr4_86387666" 0 0 0
"chr4_8655598" 0 0 0
"chr4_86718562" 0 0 0
"chr4_86868048" 0 0 0
"chr4_87137061" 0 0 0.454545454545455
"chr4_87239860" 0.166666666666667 0 0.363636363636364
"chr4_87408293" 0 0.25 0.444444444444444
"chr4_87615654" 0 0.333333333333333 0.428571428571429
"chr4_87939948" 0 0 0.25
"chr4_88009856" 0 0 0
"chr4_88183411" 0 0 0
"chr4_883486" 0 0 0
"chr4_89310661" 0 0.333333333333333 0.333333333333333
"chr4_89620189" 0.285714285714286 0.4 0.428571428571429
"chr4_89633408" 0 0 0
"chr4_89966713" 0.4 0 0
"chr4_90409601" 0 0 0
"chr4_90480381" 0 0 0
"chr4_90529256" 0 0 0
"chr4_90585179" 0 0 0
"chr4_90595806" 0 0 0
"chr4_90770298" 0 0 0
"chr4_91112938" 0 0 0.166666666666667
"chr4_91116501" 0.5 0 0.1
"chr4_91121111" 0.5 0 0.142857142857143
"chr4_91177531" 0 0 0
"chr4_91239720" 0 0 0.181818181818182
"chr4_91462116" 0 0 0
"chr4_91532435" 0 0 0
"chr4_91737290" 0.2 0 0
"chr4_91770947" 0.428571428571429 0 0.25
"chr4_91777841" 0 0 0
"chr4_91881066" 0 0 0
"chr4_92230498" 0 0 0
"chr4_92330211" 0 0 0.4
"chr4_92429892" 0 0 0.444444444444444
"chr4_92455604" 0 0.166666666666667 0
"chr4_92514219" 0 0 0
"chr4_92573261" 0 0 0
"chr4_9296791" 0 0.333333333333333 0
"chr4_93014799" 0 0 0
"chr4_93479890" 0 0 0
"chr4_93627257" 0 0 0
"chr4_93664971" 0 0 0
"chr4_93899287" 0.2 0.5 0.1
"chr4_939860" 0.285714285714286 0.333333333333333 0
"chr4_94010008" 0 0 0
"chr4_94152681" 0 0 0
"chr4_94236213" 0 0 0
"chr4_94405223" 0 0 0
"chr4_94435931" 0 0 0.0833333333333333
"chr4_94538863" 0 0 0.181818181818182
"chr4_95237433" 0 0 0.1
"chr4_95438737" 0 0 0
"chr4_95537384" 0 0 0
"chr4_95583009" 0 0.166666666666667 0.5
"chr4_9574777" 0.2 0 0
"chr4_96373052" 0 0 0.25
"chr4_96409010" 0.285714285714286 0 0.0833333333333333
"chr4_96963138" 0.142857142857143 0 0.2
"chr4_97027019" 0 0 0
"chr4_97034989" 0 0.166666666666667 0.4
"chr4_97056602" 0.333333333333333 0 0.333333333333333
"chr4_97113150" 0 0 0
"chr4_97126762" 0 0 0
"chr4_97268891" 0.333333333333333 0 0
"chr4_97664502" 0 0 0
"chr4_97690590" 0 0 0
"chr4_97765990" 0 0.2 0
"chr4_97790882" 0 0 0
"chr4_98128977" 0 0 0.444444444444444
"chr4_98472304" 0 0 0
"chr4_98494655" 0 0 0
"chr4_9850745" 0 0 0
"chr4_98534812" 0 0 0.5
"chr4_98593339" 0.166666666666667 0 0.0909090909090909
"chr4_98681933" 0 0 0
"chr4_98865397" 0 0 0
"chr4_99021684" 0 0 0
"chr4_99067728" 0 0 0.142857142857143
"chr4_99164287" 0 0 0
"chr4_9917419" 0.333333333333333 0.333333333333333 0.5
"chr4_99209667" 0 0 0.0909090909090909
"chr4_99349299" 0 0 0.285714285714286
"chr4_99362221" 0 0.166666666666667 0.25
"chr4_99472186" 0 0 0
"chr4_9947979" 0 0 0
"chr4_99618561" 0 0.166666666666667 0
"chr5_100210174" 0 0 0.5
"chr5_100272754" 0.333333333333333 0 0.25
"chr5_100290725" 0.4 0 0.222222222222222
"chr5_100338599" 0.25 0 0.142857142857143
"chr5_100566063" 0 0 0
"chr5_100569733" 0 0 0.1
"chr5_100646308" 0 0 0
"chr5_100680237" 0 0 0
"chr5_100688660" 0.166666666666667 0.333333333333333 0.428571428571429
"chr5_101001407" 0 0 0
"chr5_10108510" 0 0 0
"chr5_101468419" 0 0 0
"chr5_101839015" 0 0 0
"chr5_101938939" 0 0 0
"chr5_102238389" 0 0 0
"chr5_102240735" 0 0.4 0.1
"chr5_102324903" 0 0 0
"chr5_102417723" 0 0 0
"chr5_102663047" 0 0 0.111111111111111
"chr5_102698054" 0 0.5 0.181818181818182
"chr5_102716003" 0 0 0.2
"chr5_102731430" 0 0.25 0.454545454545455
"chr5_102821321" 0 0 0
"chr5_102863898" 0 0 0
"chr5_103019390" 0 0 0
"chr5_103030690" 0 0 0
"chr5_103032874" 0.2 0 0.375
"chr5_103068933" 0 0.166666666666667 0.4
"chr5_103123860" 0 0.5 0.1
"chr5_103241462" 0 0 0
"chr5_103312170" 0 0 0
"chr5_103396650" 0 0 0
"chr5_103407423" 0 0 0
"chr5_103678828" 0 0 0.1
"chr5_103693538" 0 0 0.333333333333333
"chr5_103819257" 0 0 0
"chr5_1039824" 0.2 0.5 0.1
"chr5_104147252" 0 0 0
"chr5_104162463" 0.4 0 0.25
"chr5_104205533" 0 0 0
"chr5_104213461" 0 0.333333333333333 0
"chr5_104386769" 0.5 0.333333333333333 0.333333333333333
"chr5_10439350" 0.166666666666667 0 0.416666666666667
"chr5_104524607" 0.25 0.5 0.142857142857143
"chr5_104753024" 0 0 0
"chr5_104920944" 0 0 0
"chr5_10545388" 0.2 0.25 0.125
"chr5_10551276" 0 0 0
"chr5_106207170" 0 0 0
"chr5_106334425" 0 0 0
"chr5_106520991" 0 0 0
"chr5_107099544" 0 0.5 0.454545454545455
"chr5_107838372" 0 0 0
"chr5_107843320" 0 0 0.142857142857143
"chr5_107902885" 0 0 0
"chr5_108175809" 0 0 0.375
"chr5_10823090" 0.333333333333333 0.5 0.3
"chr5_108637878" 0.333333333333333 0 0.363636363636364
"chr5_108707729" 0.4 0 0.454545454545455
"chr5_108911968" 0.4 0.4 0
"chr5_108929401" 0 0 0
"chr5_109431889" 0 0 0.1
"chr5_109437967" 0 0 0
"chr5_109674125" 0.2 0 0.333333333333333
"chr5_109724627" 0.333333333333333 0.333333333333333 0.142857142857143
"chr5_109904780" 0 0 0
"chr5_109986375" 0 0 0
"chr5_110104141" 0 0 0
"chr5_11011395" 0 0 0
"chr5_110129727" 0 0 0
"chr5_110320904" 0 0 0.111111111111111
"chr5_110356128" 0.142857142857143 0 0
"chr5_110385522" 0 0 0
"chr5_110419874" 0 0 0
"chr5_110467316" 0 0 0.0833333333333333
"chr5_110493818" 0 0 0
"chr5_110806251" 0.2 0 0
"chr5_111180485" 0.333333333333333 0 0
"chr5_111359391" 0 0 0
"chr5_111536505" 0 0 0
"chr5_111877506" 0 0.25 0
"chr5_112447833" 0 0 0
"chr5_112470308" 0 0 0
"chr5_112618290" 0.166666666666667 0.4 0
"chr5_112650375" 0.333333333333333 0.25 0
"chr5_112718817" 0.428571428571429 0.25 0.142857142857143
"chr5_112743384" 0 0 0
"chr5_1136451" 0.166666666666667 0 0
"chr5_11367795" 0.2 0.166666666666667 0.3
"chr5_113725848" 0 0 0
"chr5_114100968" 0.428571428571429 0 0
"chr5_114111818" 0 0 0
"chr5_114146841" 0 0 0
"chr5_114198965" 0 0 0
"chr5_114664465" 0 0 0
"chr5_114681160" 0 0 0
"chr5_115296681" 0.333333333333333 0 0.333333333333333
"chr5_115307747" 0 0 0.111111111111111
"chr5_115313445" 0.2 0 0
"chr5_115943143" 0 0 0
"chr5_115950158" 0 0 0
"chr5_116317198" 0.25 0 0.142857142857143
"chr5_116338274" 0 0 0.285714285714286
"chr5_116467870" 0 0 0
"chr5_116510731" 0 0 0.5
"chr5_116638892" 0.5 0.2 0
"chr5_1169642" 0 0.333333333333333 0
"chr5_117248508" 0.333333333333333 0 0
"chr5_117333720" 0 0 0.5
"chr5_117343455" 0 0 0
"chr5_117513360" 0.333333333333333 0 0.454545454545455
"chr5_117740762" 0 0 0
"chr5_117856566" 0.2 0 0
"chr5_117885371" 0 0 0
"chr5_118175431" 0 0 0.4
"chr5_118994445" 0 0 0
"chr5_118998857" 0 0 0.125
"chr5_1190443" 0 0 0
"chr5_119047430" 0 0 0
"chr5_119177312" 0 0 0
"chr5_119563717" 0.5 0 0.333333333333333
"chr5_11963136" 0 0 0
"chr5_119675936" 0 0.166666666666667 0
"chr5_119685233" 0 0 0
"chr5_120106139" 0.5 0.5 0.285714285714286
"chr5_120267298" 0 0.166666666666667 0
"chr5_12029470" 0 0.2 0
"chr5_120676173" 0 0 0
"chr5_12098877" 0 0.5 0
"chr5_121204170" 0 0 0
"chr5_121620284" 0 0 0
"chr5_12168809" 0 0 0.181818181818182
"chr5_12184175" 0.333333333333333 0 0.4
"chr5_12188308" 0.2 0 0.166666666666667
"chr5_12195867" 0 0 0.25
"chr5_121958742" 0.142857142857143 0.166666666666667 0
"chr5_122049993" 0 0 0.285714285714286
"chr5_122110211" 0.2 0.25 0
"chr5_122111985" 0 0.2 0.0909090909090909
"chr5_122421818" 0.166666666666667 0 0.0909090909090909
"chr5_122448713" 0 0 0.2
"chr5_122460755" 0.5 0 0
"chr5_122468173" 0 0 0
"chr5_122530352" 0.142857142857143 0 0.272727272727273
"chr5_122652312" 0.166666666666667 0 0
"chr5_122852612" 0 0 0.111111111111111
"chr5_123060984" 0 0 0
"chr5_12338921" 0 0 0
"chr5_123423619" 0 0 0
"chr5_123433241" 0.285714285714286 0.4 0.1
"chr5_12372805" 0 0 0.285714285714286
"chr5_123766712" 0.166666666666667 0 0
"chr5_123974243" 0 0 0
"chr5_123998201" 0 0 0
"chr5_124042768" 0 0 0
"chr5_124168589" 0.142857142857143 0 0
"chr5_12466607" 0 0 0
"chr5_125696703" 0 0 0.0909090909090909
"chr5_125899358" 0 0.2 0
"chr5_125950810" 0 0 0.222222222222222
"chr5_126047154" 0.4 0 0.375
"chr5_126066672" 0 0 0
"chr5_126115099" 0 0 0
"chr5_126176661" 0 0 0
"chr5_126224834" 0 0 0
"chr5_126229509" 0 0.4 0
"chr5_126365780" 0 0 0
"chr5_126416875" 0 0.4 0.1
"chr5_1266098" 0 0.166666666666667 0.333333333333333
"chr5_126925363" 0 0 0
"chr5_127148496" 0.333333333333333 0 0.111111111111111
"chr5_127261417" 0 0 0
"chr5_127602760" 0 0 0.111111111111111
"chr5_12785172" 0 0 0.1
"chr5_127899729" 0.333333333333333 0 0
"chr5_127938215" 0 0 0.111111111111111
"chr5_128030758" 0 0.4 0
"chr5_128032504" 0 0 0
"chr5_128204445" 0 0 0
"chr5_128229459" 0 0 0
"chr5_128298604" 0 0 0
"chr5_128356544" 0 0 0.25
"chr5_128529482" 0 0 0
"chr5_128922114" 0 0 0.333333333333333
"chr5_129154689" 0 0 0
"chr5_129782296" 0.5 0 0.125
"chr5_129925839" 0 0 0
"chr5_129963824" 0 0 0
"chr5_129973358" 0.333333333333333 0.5 0.0909090909090909
"chr5_130066866" 0 0 0
"chr5_130205308" 0.285714285714286 0.2 0.0833333333333333
"chr5_130433451" 0 0 0.111111111111111
"chr5_130666276" 0.2 0.4 0.285714285714286
"chr5_130820141" 0.2 0 0.125
"chr5_13097196" 0 0 0
"chr5_131203148" 0 0.166666666666667 0.0909090909090909
"chr5_131631399" 0 0 0
"chr5_131724985" 0 0 0
"chr5_131815475" 0.25 0 0
"chr5_132275568" 0 0.333333333333333 0.181818181818182
"chr5_132279553" 0 0 0
"chr5_132386889" 0 0.166666666666667 0.125
"chr5_132397080" 0.5 0 0.142857142857143
"chr5_132443636" 0 0 0.2
"chr5_132467420" 0 0 0
"chr5_132706894" 0 0 0
"chr5_132746040" 0.5 0 0.181818181818182
"chr5_132834376" 0 0 0
"chr5_13283540" 0 0 0
"chr5_132861918" 0.5 0.166666666666667 0.0909090909090909
"chr5_13290099" 0 0 0.333333333333333
"chr5_133140422" 0 0 0.363636363636364
"chr5_133296990" 0 0 0
"chr5_133445223" 0 0 0
"chr5_133616312" 0.25 0.166666666666667 0.25
"chr5_133712795" 0.2 0.333333333333333 0.25
"chr5_133840869" 0 0 0
"chr5_134289614" 0 0 0
"chr5_134565107" 0 0 0
"chr5_134691843" 0.166666666666667 0.4 0.166666666666667
"chr5_134905508" 0 0 0.222222222222222
"chr5_135008860" 0.5 0 0.25
"chr5_135090097" 0.428571428571429 0 0.181818181818182
"chr5_135173362" 0 0 0
"chr5_135345073" 0 0 0.285714285714286
"chr5_135575906" 0.2 0.25 0
"chr5_135845004" 0.2 0 0
"chr5_135930379" 0.333333333333333 0 0.111111111111111
"chr5_136264949" 0 0 0.285714285714286
"chr5_136337322" 0 0 0
"chr5_136528375" 0 0 0
"chr5_136533362" 0 0 0.333333333333333
"chr5_136580881" 0.166666666666667 0 0.0833333333333333
"chr5_13671584" 0 0 0
"chr5_136729948" 0 0 0.1
"chr5_137302976" 0.166666666666667 0 0
"chr5_137348487" 0 0 0.222222222222222
"chr5_137376718" 0 0 0
"chr5_137410132" 0.166666666666667 0 0.444444444444444
